source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
1189315584300832512,235.30331724528253,0.20893893,10.784121918039324,0.17261326,0.9351622665851834,0.23849006,13.4814205,-8.77843360480051,0.2551077,-10.231706370942305,0.21016875,-0.11616149,-0.022485564,0.19406325,19.152205,20.161463,18.030306,2.131157
1189315648724158464,235.2706351057547,0.25581694,10.772230660427933,0.21752408,0.1700056520211704,0.2970713,1.1854023,-1.0746058499203905,0.3169647,0.5004007106061826,0.2605913,-0.12476951,-0.009359258,0.2122306,19.456223,20.27246,18.61413,1.6583309
1189315717443635712,235.25601164079032,0.21056259,10.773962206938506,0.21168014,0.30088908636900946,0.26080978,10.695826,-9.75716774545225,0.25435892,-4.381594237281247,0.2473583,-0.026713314,0.013655964,0.07868655,19.228363,19.622328,18.722595,0.8997326
1189315717443638144,235.2684627535226,0.48278472,10.780804334612455,0.48003334,-0.550298256021844,0.6547333,4.3660803,-4.29812421262858,0.70551455,-0.7673236289205344,0.6468584,0.3163081,-0.37640092,-0.04872509,20.205492,21.013147,19.346012,1.6671352
1189315717443640576,235.2620018892773,0.28152496,10.786717247324306,0.23505278,-0.3570190002343037,0.31748587,11.133239,-8.768129684816074,0.3303093,-6.860678878070272,0.2783736,-0.08076677,-0.0226289,0.2059072,18.839333,19.673561,17.541206,2.1323547
1189315717444642304,235.26037880056816,0.36635822,10.770680681240759,0.35605565,0.9417579132572728,0.45649076,23.656658,-23.475951575094065,0.45047382,2.9184161689012154,0.42329293,0.065619595,-0.1007255,0.03774905,19.989079,20.89763,18.790592,2.1070385
1189315751803373056,235.2833458807883,0.3182996,10.771266585049585,0.2850119,0.6940332338119264,0.38796088,7.599217,4.26953320494941,0.40346786,-6.286428858492818,0.35539383,-0.046447467,-0.15030676,0.10184691,19.644604,20.55993,18.577206,1.9827251
1189315751803374720,235.29045919792432,0.12020579,10.775381241057344,0.1079036,0.2216654692041133,0.14424722,4.605846,-4.50885494567039,0.14771317,0.9402351629947681,0.13328043,-0.077102624,-0.08491236,0.097860456,18.262936,18.593204,17.807978,0.7852268
1189315751803377152,235.28025805387205,0.330117,10.781319823516538,0.29104584,-0.025405822732965058,0.38294423,7.5187345,-7.0795697720370425,0.40389636,-2.5320076110406307,0.35330024,-0.011380528,0.05418555,0.1332601,19.86804,20.295498,19.455996,0.83950233
1189315790459263232,235.29598766949755,0.047386356,10.782304681561502,0.041708656,0.32289773267577876,0.05784209,7.3810644,-0.5673548134982727,0.05693705,-7.359226925194765,0.05071392,-0.107420415,-0.0574911,0.110382244,16.654099,17.09831,16.043064,1.0552464
1189315820522860672,235.27128125424602,0.22917947,10.79582765899297,0.19813949,-0.33393719995632587,0.2645083,6.315272,-1.44399545653979,0.278258,-6.147969929062534,0.24014667,-0.044086367,0.031298295,0.15553911,19.354149,19.742577,18.836184,0.90639305
1189315854882600064,235.27410853706655,0.13831921,10.797616313609272,0.121208176,1.0300784322548582,0.1630094,12.832166,-5.455910405790684,0.16586278,-11.6145393839467,0.14559516,-0.04147064,-0.0023889,0.15129878,18.387259,19.15623,17.553022,1.6032085
1189315859178741632,235.28200533485875,0.071039215,10.790684973333287,0.06194056,0.5067006422269263,0.08468683,2.4091518,0.41530154162104294,0.084172085,-2.3730859055703895,0.07473686,-0.078283064,-0.036364794,0.12916099,17.406885,17.793625,16.82988,0.9637451
