source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
1189395913073156864,235.92558728211085,0.18024059030750705,11.108856845924969,0.15021518518621893,0.36327285434512646,0.21791015922242146,-3.9074239409005886,0.3754397960070766,-2.7315523725624398,0.3566238583033364,18.59054,1.5398998
1189314239974888192,235.40958863386692,0.1841069439536787,10.779754711956723,0.16039956306355882,-0.12170692391679548,0.22495722111930924,-2.2859417755814246,0.3510443936550711,-3.860873464936773,0.40494075149543124,18.157309,0.8153534
1189310121102438272,235.12936815053894,0.10810991572061508,10.717830327603348,0.09729516493107955,0.08364407789813047,0.1383036558618516,-4.605815342547674,0.22193346957139792,-1.7763658821177764,0.2351497460133906,17.689304,0.9619255
1189460479317497088,235.72876442109867,0.057766415274304816,11.27549347408037,0.051341121049881214,0.3042466504342536,0.07260110937602181,-2.400715074143105,0.1232642931319458,-6.266645998149598,0.12018155526542039,16.116932,0.8410063
1189373991560008448,236.1810611580029,0.0985120460059797,10.888583014425436,0.11226811505424165,0.3847072321487486,0.12020665008919815,-4.5821789186657895,0.2090949367434531,6.80769434477691,0.2680976150663431,17.5668,1.0450878
1189302729462279680,235.25886220901685,0.10856216118218762,10.559086356818643,0.13035106381379793,0.5924028911727313,0.1395338924261556,-5.068195401906363,0.23072348579028226,-7.371493671505375,0.3143908378676824,17.737505,1.3988991
1189339292520302976,235.53432783034177,0.08596122176433002,10.920382521457809,0.06941493540543553,1.5620699873814479,0.10208961323073344,0.8828768756627103,0.18372576934932217,-21.499280207761345,0.17657962350933232,17.407593,1.8779755
1189463228096566784,235.858315107956,0.2735564574551067,11.382237929111417,0.20235535239387067,2.9495177620770265,0.3280871782734021,-14.11168065250212,0.4919558945293124,11.243451072459427,0.48691103528757473,18.84623,2.6942825
1189313415341158784,235.43246811247772,0.15495768618606148,10.762145512874238,0.12382980364349835,0.6585934571153439,0.1889713542906287,-4.7161442782347045,0.3107660559144022,-11.601681540459484,0.31188160525377134,18.108364,1.5613174
1189376912137770368,236.16312945084263,0.24344566178702584,10.889635612917372,0.26538940208283435,-0.13402653508516915,0.29997769993190193,-2.2873090945476804,0.4862654826390033,-3.988626550568272,0.6329297389754627,18.84421,0.9946251
1189457283861825792,235.9386366830351,0.04689511194577748,11.410616585915237,0.05365454702239716,0.5097920581169182,0.06465327538705333,-0.3213467179777343,0.09717019611742056,-3.724427495882547,0.142769371668971,15.911467,0.8149271
1189451133468656512,235.89718158616094,0.0493065794996017,11.354220397142564,0.04450690659642997,0.4054099001397602,0.06220787421678201,-7.95983417597256,0.1025132531090087,-1.4004664668790134,0.11228791316559165,16.349972,0.85996246
1189317164848802304,235.31343408609712,0.03434002275251044,10.84524149351258,0.029139499208851734,0.7737745843500821,0.04394234396980488,3.9908488202843495,0.06068172237872718,-9.915341817814552,0.07091501235099894,14.988107,0.83746624
1189317675948748032,235.38426454229804,0.18580205762232604,10.83409256139699,0.18235672502682915,0.40305172897365704,0.2494724078373083,-10.292330575401484,0.38990096186467066,-3.298046904201437,0.46151916352022293,18.446537,1.0427876
1189339700540843136,235.6704177400592,0.4019205942615016,10.921025399219449,0.31123194943970733,-0.019113952097279365,0.4752521781371786,-8.580570247496356,0.909647213733698,-1.8986014460195517,0.8694254277645332,19.831408,1.2970734
